74.6547	29.0033
7.02378	24.0673
9.27427	24.6889
5.37702	28.1127
2.98277	27.136
5.04398	25.8271
11.5563	26.0024
9.58605	27.0701
14.7316	22.7104
13.0125	27.6876
13.9806	25.2022
16.3679	24.8085
17.7139	26.8946
18.9875	24.7021
23.9629	25.2926
23.7377	27.7163
21.7578	23.9959
27.7401	30.2362
29.8144	30.0475
33.8734	26.3666
32.9923	28.2667
32.1692	30.2186
34.6781	30.0953
36.5013	26.0443
38.0828	27.6472
37.1408	29.7981
39.6173	29.3819
43.0766	26.8544
42.1037	28.9997
44.525	28.8402
47.1005	28.9513
45.8789	30.8362
48.2982	27.0061
49.274	29.6534
51.5914	30.5204
54.0324	31.2686
53.6776	28.8282
53.8339	26.0963
55.7599	27.2329
59.6539	23.8101
62.2951	24.2445
57.7095	25.6115
67.2884	23.7578
69.496	23.4408
63.5604	26.4993
64.9169	24.9262
67.2323	25.9026
69.5524	26.9883
67.185	28.0395
70.8719	25.525
72.0673	27.9322
77.0845	32.3679
2.46925	32.105
7.6686	28.7341
6.31426	30.4984
4.99514	32.3863
7.62284	32.4347
9.83687	29.5053
11.8757	29.8992
9.81064	31.8143
14.3356	29.7561
15.8973	31.7826
16.6497	29.3567
18.8967	29.1057
21.4464	29.3673
19.5721	31.2462
25.4848	31.2611
23.8807	32.6686
23.4758	30.0851
27.3693	32.4973
29.2628	33.6912
26.9282	34.7022
30.7944	32.231
31.4422	34.7072
36.3259	31.9488
37.9598	33.7721
35.8233	34.3566
41.1353	31.112
39.8578	35.517
40.2927	33.3515
42.5257	33.1147
43.4611	35.1328
44.848	32.9984
47.225	32.8017
48.0241	34.7995
49.3085	32.1178
54.9506	33.7635
56.4129	32.1418
58.023	28.1505
58.3211	30.6189
60.2158	29.5201
58.8772	32.9014
61.97	31.1019
62.6142	28.8188
64.9403	28.4663
61.1447	33.1693
63.6371	32.9892
66.6316	30.3522
68.2609	32.327
69.3041	34.4189
70.7091	32.2616
72.5302	30.2399
72.7386	32.6262
76.8856	34.618
2.19112	35.7746
-0.104118	36.7717
3.61625	34.3019
4.06433	37.0425
9.15131	34.4168
10.6961	36.3819
8.41991	37.0012
17.6322	32.9169
15.4641	34.5102
13.3821	36.3639
15.2763	37.1606
20.0009	33.6647
20.8156	36.0577
22.2801	34.3693
24.7814	34.8382
21.7586	38.284
19.5849	38.2246
26.5247	36.879
26.1927	39.1158
28.2409	38.9022
30.6378	39.1357
33.1309	39.2336
32.0848	37.1951
33.6293	35.6089
35.6031	36.6457
37.4912	38.3849
35.2907	38.876
39.6094	37.8407
41.8249	36.6384
38.7503	40.2883
44.2567	37.3585
44.7245	39.6126
46.4427	37.2219
48.7318	36.9353
51.1697	37.0728
49.6851	39.0271
53.078	37.691
53.6631	35.8344
52.8961	39.9557
55.0113	39.2696
56.0162	36.1115
58.5478	36.863
59.9466	35.2746
61.027	37.6575
63.5457	38.5016
62.0979	40.0464
65.9726	32.5919
65.6004	34.7361
65.6265	37.165
67.6846	35.9102
70.0487	36.9356
72.1035	37.2335
71.3832	39.4214
73.3885	35.0814
74.9066	33.5586
-2.26186	37.0847
2.46814	41.9988
3.6807	43.897
77.5949	43.9806
6.03993	38.2559
8.25599	39.3689
3.59894	39.4686
1.20131	40.4107
10.4338	40.232
8.38616	41.8802
11.9421	38.392
13.1543	40.4789
17.1545	38.7673
18.8983	40.3448
20.6582	41.6939
18.9998	42.9637
22.4139	40.44
24.054	39.6297
22.7225	42.9149
25.6068	41.4838
29.7284	43.3712
27.32	42.6452
29.0419	41.0568
30.1855	45.6059
32.204	44.1157
35.1128	41.0422
34.7604	43.0637
37.2995	41.9439
40.1256	42.098
41.6807	43.9759
42.8226	41.7569
45.0177	42.1407
45.2961	44.5673
45.3403	47.1206
43.267	45.6447
49.0734	41.7241
50.7764	40.7117
47.289	43.1646
49.7821	43.9512
52.6767	42.2281
51.1182	46.2442
50.0942	48.4125
52.8083	47.8142
56.0811	41.0168
56.7293	38.3484
56.8434	43.303
54.5635	42.9088
65.3899	43.6057
65.7682	41.4687
63.4188	41.9231
68.0129	41.3218
65.8854	39.4579
69.0397	43.4937
67.4357	44.8573
69.1887	46.2805
-0.628534	38.9818
75.2929	43.3649
73.0876	41.5112
-1.23877	41.2204
76.306	48.4666
2.10943	49.5007
0.616294	50.9759
6.38988	43.7702
5.12162	45.7812
4.37111	48.3352
4.00894	50.8534
8.72648	44.2018
8.83791	46.3495
11.046	45.7057
15.2009	42.3975
15.1467	39.7932
15.5633	45.0702
17.3102	43.9905
19.9233	45.0379
22.3041	44.9534
24.6891	43.4794
21.4439	47.2248
30.9484	47.322
28.5675	47.9029
34.2012	45.1512
32.7208	48.9722
33.5098	47.0622
35.9638	47.075
38.6189	47.7594
36.548	49.0103
40.9504	46.5937
40.587	49.1257
47.4181	48.7905
45.0363	49.4907
52.0827	44.1448
48.7752	50.6401
54.7447	49.2849
55.6083	47.429
57.3898	45.5426
59.226	44.0064
58.2945	47.3777
61.353	42.6237
61.2722	45.045
70.5039	41.4624
65.333	45.9932
70.9727	48.0735
68.1854	48.3446
75.7116	45.9732
73.8262	47.9438
72.4117	49.9165
-0.75792	52.805
73.5174	52.2684
6.59166	47.3294
5.73381	52.8452
8.73818	48.5635
10.8263	49.281
9.50712	50.9909
12.2676	47.5398
13.7886	46.3036
13.1675	49.8516
15.8549	47.7798
17.8991	49.7609
19.5721	51.8717
20.5013	49.517
23.1576	49.0443
15.3538	49.9665
26.0521	49.175
28.216	50.1929
24.6054	50.8657
34.5392	50.227
32.3712	51.2816
30.2472	51.9215
32.6254	53.2997
36.1103	51.5889
37.7132	52.8216
34.9915	53.5817
40.119	51.6093
42.5996	50.5467
39.2757	54.0891
44.9805	51.7077
45.2971	54.1021
47.2946	52.4556
49.8851	52.9283
43.3819	55.8277
45.4227	56.5851
52.3986	53.3268
54.8324	53.7521
54.4763	51.7298
51.1535	55.1937
56.6072	50.8572
58.2506	52.4555
59.2983	50.7524
60.785	47.0962
63.2809	46.7317
60.122	49.1288
65.7349	48.0921
61.6734	51.3055
66.226	50.3465
68.8608	53.4312
67.4582	55.2286
66.5608	52.7352
71.3161	52.2098
70.7473	56.6784
70.8659	54.3058
10.8923	52.5972
8.24461	52.8912
6.885	54.8632
13.2314	51.8378
12.3392	54.2427
11.0113	56.1831
8.20471	56.5097
13.834	55.873
16.7457	55.96
19.0464	54.5693
21.2615	53.8023
23.6386	53.2689
25.8792	52.9318
28.0282	52.5296
33.1685	55.5793
33.8134	57.7887
36.2946	58.173
38.529	56.575
40.7424	55.8675
45.218	58.8808
47.508	57.9285
50.0636	57.3433
52.4349	57.4298
54.8652	57.7398
56.0176	55.9289
57.2177	54.195
64.1821	51.9594
68.6963	57.2347
5.35968	56.6986
